96.5	1
96.5	1
96.5	1
96.5	1
96.5	1
96.5	1
96.5	1
96.5	1
96.5	1
96.5	1
96.5	1
94.673	1
90.888	1
84.604	1
76.507	1
67.355	1
57.88	1
48.398	1
39.161	1
29.627	1
19.724	0.930214
10.45	0
5.719	0
0.674	0
5.611	0
8.932	0
4.362	0
18.224	0.496731
28.528	1
38.57	1
48.795	1
58.694	1
68.905	1
78.3	1
87.492	1
97.23	1
98.23	1
